"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"60","20","RL","NoAlley","Reg","Bnk","Inside","Gtl","CollgCr","Norm","1Fam","1Story","5","7",1972,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",6.45047042214418,"Unf",6.66057514983969,"Ex","Y",6.66057514983969,"TA","Typ",0,"No","Detchd","Unf",352,"TA","TA","Y","MnPrv","WD","Normal",11.7352686961137,"FALSE","1970s","FALSE",1,5.28320372873799
"61","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","RRAe","1Fam","1Story","6","5",2004,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",6.84800527457636,"Unf",7.05531284333975,"Ex","Y",7.05531284333975,"Gd","Typ",0,"No","Detchd","Unf",576,"TA","TA","Y","None","New","Partial",11.9703503120091,"FALSE","2000s","FALSE",2.5,3.93182563272433
"62","75","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","2.5Unf","5","7",1996,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",6.27476202124194,"TA","N",7.01391547481053,"Fa","Typ",0,"No","Detchd","Unf",288,"TA","TA","N","None","WD","Normal",11.5228757958234,"TRUE","1920s","FALSE",1,4.97673374242057
"63","120","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story","8","5",2006,"Gable","VinylSd","VinylSd","Stone",5.18738580584075,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",3.2188758248682,"Unf",7.22329567956231,"Ex","Y",7.22329567956231,"Gd","Typ",1,"Gd","Attchd","RFn",484,"TA","TA","Y","None","WD","Normal",12.2184951655287,"FALSE","2000s","FALSE",2,5.13579843705026
"64","70","RM","NoAlley","IR1","Bnk","Inside","Gtl","OldTown","RRAn","1Fam","2Story","7","6",1950,"Gable","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.3578422665081,"Gd","Y",7.44483327389219,"TA","Typ",0,"No","Detchd","Unf",480,"TA","TA","Y","GdPrv","WD","Normal",11.8493977015914,"TRUE","1920s","FALSE",2,4.47733681447821
"65","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",1998,"Gable","VinylSd","VinylSd","BrkFace",6.35262939631957,"TA","TA","PConc","Gd","TA","No","GLQ",6.60665018619822,"Unf",6.96413561241824,"Ex","Y",7.6182510978767,"Gd","Typ",0,"No","Attchd","RFn",645,"TA","TA","Y","GdPrv","WD","Normal",12.2991075114974,"TRUE","1990s","FALSE",3.5,6.41836493593621
"66","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","8","5",2005,"Gable","VinylSd","VinylSd","BrkFace",5.84354441703136,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",7.04228617193974,"Ex","Y",7.81359155295243,"Gd","Typ",1,"Gd","BuiltIn","RFn",852,"TA","TA","Y","None","WD","Normal",12.6666570528594,"TRUE","2000s","FALSE",2.5,5.8406416573734
"67","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","PosA","1Fam","1Story","7","5",1989,"Gable","Plywood","Plywood","BrkFace",5.66296048013595,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.81673588059497,"Unf",7.57455848420248,"TA","Y",7.69984240739699,"TA","Min1",1,"Gd","Attchd","RFn",576,"TA","TA","Y","None","WD","Normal",12.1007121298723,"TRUE","1970s","FALSE",3,5.71042701737487
"68","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2003,"Gable","VinylSd","VinylSd","BrkFace",5.12396397940326,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.92165818415113,"Unf",7.28207365809346,"Ex","Y",7.29979736675816,"Gd","Typ",0,"No","Attchd","RFn",558,"TA","TA","Y","None","WD","Normal",12.3282902782544,"FALSE","2000s","FALSE",3,5.15905529921453
"69","30","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Artery","1Fam","1Story","4","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.61740297797448,"TA","Y",6.61740297797448,"TA","Typ",0,"No","Attchd","Unf",220,"TA","TA","Y","None","WD","Normal",11.289781913656,"TRUE","1940s","FALSE",1,0
"70","50","RL","NoAlley","Reg","Lvl","Corner","Gtl","ClearCr","Norm","1Fam","1.5Fin","7","4",1953,"Gable","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",6.40357419793482,"Unf",7.17395831975679,"TA","Y",7.73543335249969,"TA","Typ",1,"TA","Attchd","Fin",667,"TA","TA","Y","None","WD","Normal",12.3238556811866,"FALSE","1950s","FALSE",2,4.91265488573605
"71","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","7","6",1973,"Gable","Plywood","Plywood","BrkFace",7.01750614294126,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",7.53955882930103,"Unf",7.70706265537047,"Ex","Y",7.70706265537047,"TA","Typ",2,"Gd","Attchd","Fin",516,"TA","TA","Y","None","WD","Normal",12.4049235042753,"FALSE","1970s","FALSE",3,5.70711026474888
"72","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","Mitchel","Norm","1Fam","1Story","4","6",2006,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.33859407820318,"Unf",6.74051935960622,"TA","Y",6.74051935960622,"TA","Typ",0,"No","Detchd","Unf",360,"TA","TA","Y","None","WD","Normal",11.7714361601217,"TRUE","1980s","FALSE",2,0
"73","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","7","5",1998,"Gable","VinylSd","VinylSd","BrkFace",3.71357206670431,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.72503364216684,"Gd","Y",7.44949800538285,"TA","Typ",1,"TA","Attchd","Fin",427,"TA","TA","Y","None","WD","Normal",12.1281111040605,"FALSE","1990s","FALSE",2.5,5.95583736946483
"74","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","7",2003,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.65396035015752,"TA","TA","CBlock","TA","TA","No","ALQ",5.77144112313002,"BLQ",6.99117688712121,"Gd","Y",6.99117688712121,"TA","Typ",0,"No","Attchd","Unf",490,"TA","TA","Y","GdWo","WD","Normal",11.8837991283088,"TRUE","1950s","FALSE",2,0
"75","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2Story","3","6",1950,"Gambrel","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",6.73459165997295,"Gd","N",7.38150189450671,"TA","Typ",0,"No","Detchd","Unf",379,"TA","TA","Y","None","WD","Normal",11.5843154610569,"TRUE","1910s","FALSE",2,5.31320597904179
"76","180","RM","NoAlley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Twnhs","SLvl","4","5",1973,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.13772705408623,"Unf",6.13772705408623,"TA","Y",6.89669433162271,"TA","Typ",0,"No","BuiltIn","Unf",297,"TA","TA","Y","GdWo","WD","Normal",11.418614785499,"FALSE","1970s","FALSE",2,5.40267738187228
"77","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","7",1956,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",5.43372200355424,"Unf",6.8596149036542,"Ex","Y",6.8596149036542,"TA","Typ",0,"No","Detchd","Unf",283,"TA","TA","Y","None","WD","Normal",11.8185702377962,"FALSE","1950s","FALSE",1,0
"78","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","5","5",2001,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.82008293035236,"GLQ",6.51174532964473,"TA","Y",7.15929190479756,"TA","Min1",0,"No","Detchd","Unf",240,"TA","TA","Y","MnPrv","WD","Normal",11.7519423654407,"TRUE","1940s","FALSE",2,0
"79","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","Duplex","1Story","4","5",1968,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",7.47816969415979,"TA","N",7.47816969415979,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.8240798936072,"FALSE","1960s","FALSE",2,0
"80","50","RM","Grvl","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2Story","5","6",1981,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.08904487544685,"Gd","Y",7.11558212618445,"TA","Typ",0,"No","Detchd","Unf",440,"TA","TA","Y","MnPrv","WD","Normal",11.6082356447746,"TRUE","1910s","FALSE",1.5,5.31320597904179
"81","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","2Story","6","6",1968,"Gable","VinylSd","VinylSd","BrkFace",6.3578422665081,"TA","Gd","CBlock","Gd","TA","No","Rec",6.10702288774225,"Unf",6.7990558620588,"TA","Y",7.66996199547358,"Gd","Typ",1,"Gd","Attchd","Fin",509,"TA","TA","Y","None","WD","Normal",12.173032791452,"FALSE","1960s","FALSE",2.5,5.78382518232974
"82","120","RM","NoAlley","Reg","Lvl","FR2","Gtl","Mitchel","Norm","TwnhsE","1Story","6","5",1998,"Hip","VinylSd","VinylSd","BrkFace",6.09582456243222,"TA","Gd","PConc","Ex","Gd","No","GLQ",7.09174211509515,"Unf",7.12125245324454,"Ex","Y",7.19893124068817,"TA","Typ",0,"No","Attchd","Fin",405,"TA","TA","Y","None","WD","Normal",11.9414558460094,"FALSE","1990s","FALSE",3,5.29831736654804
"83","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","8","5",2007,"Gable","VinylSd","VinylSd","Stone",6.15060276844628,"TA","TA","PConc","Gd","TA","No","GLQ",3.52636052461616,"Unf",7.35500192110526,"Ex","Y",7.35500192110526,"Gd","Typ",1,"Gd","Attchd","RFn",758,"TA","TA","Y","None","WD","Normal",12.4090134895269,"FALSE","2000s","FALSE",2,5.4971682252932
"84","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","5",1960,"Gable","MetalSd","MetalSd","BrkCmn",4.20469261939097,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.97166860472579,"Gd","Y",6.97166860472579,"TA","Typ",0,"No","Detchd","Unf",461,"TA","TA","Y","None","COD","Normal",11.7479975871497,"FALSE","1960s","FALSE",1.5,4.31748811353631
"85","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","SLvl","7","5",1996,"Gable","HdBoard","HdBoard","BrkFace",3.13549421592915,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",5.95324333428778,"Gd","Y",7.29641326877392,"TA","Typ",1,"TA","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.0346910287746,"TRUE","1990s","FALSE",2.5,5.26269018890489
"86","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NoRidge","Norm","1Fam","2Story","8","5",1992,"Hip","HdBoard","HdBoard","BrkFace",5.65248918026865,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",7.16162200293919,"Ex","Y",7.79069603117474,"Gd","Typ",1,"TA","Attchd","Unf",462,"TA","TA","Y","None","WD","Normal",12.4684369099977,"TRUE","1990s","FALSE",2.5,5.34710753071747
"87","60","RL","NoAlley","IR2","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",2005,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.52941883826223,"Ex","Y",7.35308192051543,"Gd","Typ",1,"Gd","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.0668105781967,"FALSE","2000s","FALSE",2.5,4.93447393313069
"88","160","FV","Pave","Reg","Lvl","Corner","Gtl","Somerst","Norm","TwnhsE","2Story","6","5",2009,"Gable","VinylSd","VinylSd","Stone",4.34380542185368,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.41836493593621,"Ex","Y",7.11069612297883,"Gd","Typ",0,"No","Detchd","RFn",528,"TA","TA","Y","None","New","Partial",12.0106658491876,"FALSE","2000s","FALSE",2.5,5.45958551414416
"89","50","C (all)","NoAlley","IR1","Lvl","Corner","Gtl","IDOTRR","Feedr","1Fam","1.5Fin","3","2",1982,"Hip","Plywood","Plywood","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",6.92165818415113,"TA","N",7.33106030521863,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","MnPrv","ConLD","Abnorml",11.3504065354725,"TRUE","1910s","FALSE",1,5.05624580534831
"90","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","4","5",1995,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",6.37842618365159,"Unf",6.89871453432999,"Ex","Y",6.89871453432999,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.7248058240057,"TRUE","1990s","FALSE",2,0
"91","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","5",1950,"Gable","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","No","No","No","No",0,"No",0,"TA","Y",6.94793706861497,"TA","Typ",0,"No","Detchd","Unf",420,"TA","TA","Y","None","WD","Normal",11.6073261403917,"FALSE","1950s","FALSE",1,3.40119738166216
"92","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","3",1961,"Hip","HdBoard","HdBoard","BrkCmn",5.31811999384422,"TA","TA","CBlock","TA","TA","No","Rec",6.39859493453521,"Unf",7.11963563801764,"TA","Y",7.11963563801764,"TA","Typ",0,"No","Attchd","Unf",480,"TA","TA","Y","GdWo","WD","Abnorml",11.4988265405907,"FALSE","1960s","FALSE",1,0
"93","30","RL","Grvl","IR1","HLS","Inside","Gtl","Crawfor","Norm","1Fam","1Story","5","7",2006,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",6.57088296233958,"Unf",6.77650699237218,"Ex","Y",6.87212810133899,"TA","Typ",0,"No","Detchd","Unf",432,"TA","TA","Y","None","WD","Normal",12.0045682693194,"TRUE","1920s","FALSE",2,3.80666248977032
"94","190","C (all)","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","2fmCon","2.5Unf","6","6",1998,"Hip","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","Mn","Rec",6.95368421087054,"Unf",7.10249935577465,"Ex","N",7.73718007783463,"TA","Typ",1,"Gd","Detchd","Unf",506,"TA","TA","Y","None","WD","Normal",11.8048485316793,"TRUE","1910s","FALSE",2.5,4.60517018598809
"95","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5",1997,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No","GLQ",6.47543271670409,"Unf",6.71538338633468,"Ex","Y",7.48829351515943,"Gd","Typ",0,"No","Attchd","RFn",684,"TA","TA","Y","None","WD","Normal",12.2295450017153,"FALSE","1990s","FALSE",3.5,5.09375020080676
"96","60","RL","NoAlley","IR2","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","6","8",1993,"Gable","VinylSd","VinylSd","BrkFace",4.23410650459726,"Ex","Gd","PConc","Gd","Gd","No","ALQ",5.73979291217923,"Unf",6.52356230614951,"Gd","Y",7.29369772060144,"TA","Typ",1,"TA","BuiltIn","Fin",420,"TA","TA","Y","None","WD","Normal",12.1281111040605,"FALSE","1990s","FALSE",2.5,5.69035945432406
"97","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",1999,"Gable","VinylSd","VinylSd","BrkFace",5.21493575760899,"Gd","TA","PConc","Gd","TA","Av","ALQ",7.05875815251866,"Unf",7.37086016653672,"Ex","Y",7.37086016653672,"Gd","Typ",0,"No","Attchd","RFn",472,"TA","TA","Y","None","WD","Normal",12.273731294004,"FALSE","1990s","FALSE",2,5.23644196282995
"98","20","RL","NoAlley","Reg","HLS","Inside","Gtl","Edwards","Norm","1Fam","1Story","4","5",1965,"Hip","HdBoard","HdBoard","BrkFace",3.89182029811063,"TA","TA","CBlock","TA","TA","No","Rec",6.25575004175337,"Unf",6.86797440897029,"TA","Y",6.86797440897029,"TA","Typ",0,"No","Attchd","Fin",432,"TA","TA","P","None","WD","Normal",11.4589971229447,"FALSE","1960s","FALSE",2,4.79579054559674
"99","30","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","1Story","5","5",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",4.69134788222914,"Unf",6.12905021006055,"Fa","N",6.7286286130847,"TA","Typ",0,"No","Basment","Unf",366,"Fa","TA","Y","None","COD","Abnorml",11.3265958867787,"TRUE","1920s","FALSE",1,4.35670882668959
"100","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","5",1959,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.3456363608286,"Unf",6.85751406254539,"Fa","Y",7.11151211649616,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.7671800113095,"FALSE","1950s","FALSE",2.5,5.8664680569333
"101","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","6","7",2001,"Gable","Plywood","Plywood","BrkFace",3.36729582998647,"TA","TA","PConc","TA","TA","Mn","ALQ",7.09090982207998,"Unf",7.38461038317697,"Gd","Y",7.38461038317697,"Gd","Typ",2,"TA","Attchd","RFn",480,"TA","TA","Y","None","WD","Normal",12.2307652581205,"TRUE","1970s","FALSE",3,5.46806014113513
"102","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","6","5",1985,"Gable","HdBoard","HdBoard","BrkFace",5.82008293035236,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",6.60934924316738,"TA","Y",7.45760928971561,"Gd","Typ",1,"TA","Attchd","Fin",476,"TA","TA","Y","None","WD","Normal",12.0895388292742,"FALSE","1980s","FALSE",2.5,5.47646355193151
"103","90","RL","NoAlley","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Duplex","1Story","5","5",1979,"Gable","HdBoard","HdBoard","None",0,"TA","Fa","Slab","No","No","No","No",0,"No",0,"TA","Y",7.33693691370762,"TA","Typ",0,"No","Attchd","Unf",410,"TA","TA","Y","None","WD","Alloca",11.6865762053166,"FALSE","1970s","FALSE",2,0
"104","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.11232744471091,"Ex","Y",7.11232744471091,"Gd","Typ",0,"No","Attchd","RFn",740,"TA","TA","Y","None","WD","Normal",12.2005574648421,"FALSE","2000s","FALSE",2,3.61091791264422
"105","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","1.5Fin","7","4",1950,"Gable","Stucco","Stucco","BrkFace",6.39859493453521,"TA","Fa","PConc","TA","TA","No","LwQ",5.41610040220442,"Unf",6.94793706861497,"Ex","Y",7.50604217851812,"TA","Typ",2,"TA","Detchd","Unf",240,"TA","TA","Y","None","WD","Normal",12.0406082058026,"TRUE","1930s","FALSE",1.5,5.22035582507832
"106","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","8","5",2004,"Hip","VinylSd","VinylSd","BrkFace",6.64509096950564,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",6.96034772910131,"Ex","Y",7.59739632021279,"Gd","Typ",1,"Gd","Attchd","RFn",648,"TA","TA","Y","None","WD","Normal",12.4292161968444,"TRUE","2000s","FALSE",2.5,5.2257466737132
"107","30","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","4","7",1995,"Mansard","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",6.46458830368996,"Gd","Y",6.95463886488099,"TA","Typ",0,"No","Detchd","Unf",273,"Fa","Fa","N","None","WD","Normal",11.5129254649702,"TRUE","1800s","FALSE",1,0
"108","20","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","5","5",1950,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",4.65396035015752,"BLQ",6.67203294546107,"Ex","Y",6.67203294546107,"TA","Typ",0,"No","Detchd","Unf",250,"TA","TA","Y","None","WD","Partial",11.6526874073454,"TRUE","1940s","FALSE",1,0
"109","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Artery","1Fam","1.5Fin","5","7",2005,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.67708346124714,"TA","N",7.32514895795557,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.6526874073454,"TRUE","1910s","FALSE",2,4.97673374242057
"110","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","6","6",1977,"Hip","Plywood","Plywood","BrkFace",6.17586727010576,"TA","TA","CBlock","Gd","TA","No","BLQ",6.55961523749324,"Unf",7.52023455647463,"Ex","Y",7.52023455647463,"TA","Typ",1,"TA","Attchd","RFn",546,"TA","TA","Y","MnPrv","COD","Normal",12.1547793511426,"FALSE","1970s","FALSE",2,4.81218435537242
"111","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","6","4",1972,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","Fa","No","Rec",6.09807428216624,"Unf",6.90274273715859,"Gd","Y",7.52617891334615,"TA","Typ",0,"No","Attchd","Unf",325,"TA","TA","Y","None","WD","Normal",11.8270060112765,"TRUE","1950s","FALSE",2,5.20948615284142
"112","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","SLvl","7","5",2000,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",5.52545293913178,"Unf",5.95324333428778,"Ex","Y",7.26612877955645,"TA","Typ",1,"TA","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.1007121298723,"FALSE","2000s","FALSE",2.5,5.19849703126583
"113","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2007,"Gable","VinylSd","VinylSd","Stone",5.39816270151775,"Gd","TA","PConc","Ex","TA","Av","GLQ",6.89264164117209,"Unf",7.14282740116162,"Ex","Y",7.89989532313973,"Ex","Typ",1,"Gd","BuiltIn","Fin",792,"TA","TA","Y","None","New","Partial",12.8583197035179,"FALSE","2000s","FALSE",3.5,6.15909538849193
"114","20","RL","NoAlley","Reg","Bnk","Corner","Gtl","Crawfor","Norm","1Fam","1Story","6","5",1953,"Hip","Wd Sdng","Wd Sdng","BrkFace",5.22035582507832,"TA","Gd","CBlock","Gd","TA","Mn","ALQ",3.58351893845611,"Rec",7.50108212425987,"TA","Y",7.72312009226633,"Gd","Typ",2,"Gd","Basment","Unf",450,"TA","TA","Y","MnPrv","COD","Abnorml",12.2876526325226,"FALSE","1950s","FALSE",3,6.17170059741091
"115","70","RL","NoAlley","IR1","Lvl","Inside","Mod","Crawfor","Norm","1Fam","2Story","6","8",2002,"Gambrel","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.65286302935335,"LwQ",6.93634273583405,"Ex","Y",7.74975340627444,"Gd","Typ",1,"TA","Detchd","Unf",180,"TA","TA","Y","MnPrv","WD","Normal",12.4665119815881,"TRUE","1940s","FALSE",3.5,5.41610040220442
"116","160","FV","Pave","Reg","Lvl","Corner","Gtl","Somerst","Norm","TwnhsE","2Story","6","5",1999,"Gable","MetalSd","MetalSd","BrkFace",7.02997291170639,"TA","TA","PConc","Gd","TA","No","GLQ",6.04025471127741,"Unf",6.59304453414244,"Gd","Y",7.28550654852279,"TA","Typ",1,"Fa","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",12.0782392740203,"FALSE","1990s","FALSE",2.5,3.49650756146648
"117","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5",1962,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.76217393479776,"TA","TA","CBlock","TA","TA","No","LwQ",5.14166355650266,"BLQ",6.99668148817654,"TA","Y",6.99668148817654,"TA","Typ",1,"Po","Attchd","Unf",288,"TA","TA","Y","None","WD","Normal",11.8422292121128,"FALSE","1960s","FALSE",1.5,5.10594547390058
"118","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","1Story","5","5",2007,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.02642680869964,"Gd","Y",7.02642680869964,"TA","Typ",0,"No","Attchd","Unf",430,"TA","TA","Y","None","New","Partial",11.9511803959014,"TRUE","2000s","FALSE",1.5,4.97673374242057
"119","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","SawyerW","Norm","1Fam","2Story","7","5",1990,"Hip","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",7.29369772060144,"Unf",7.42297125104942,"Gd","Y",8.07806788181544,"Gd","Typ",2,"TA","Attchd","Unf",594,"TA","TA","Y","None","WD","Normal",12.6760762747759,"FALSE","1990s","FALSE",4,5.90808293816893
"120","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.59167373200866,"Ex","Y",7.2841348061952,"Gd","Typ",1,"Gd","Attchd","Fin",390,"TA","TA","Y","None","New","Partial",12.0075607293375,"TRUE","2000s","FALSE",2.5,3.2188758248682
